tag_id,name,category,count,right_tag_cn
1649152,cu_chulainn_(fate/stay_night),4,3560,库·丘林(Fate/stay night)
1500444,commander_(azur_lane),4,3546,指挥官(碧蓝航线)
1757377,yelan_(genshin_impact),4,3534,夜兰(原神)
1770074,inoue_takina,4,3521,井之上泷奈
593780,super_sonico,4,3516,超级索尼子
1630645,fairy_(kancolle),4,3511,妖精(舰队Collection)
1500246,nakiri_ayame,4,3506,百鬼绫目
1585359,seaport_princess,4,3498,港湾栖姬
1782917,kita_ikuyo,4,3494,喜多郁代
1275725,naganami_(kancolle),4,3490,长波(舰队Collection)
1705933,monster_hunter_(character),4,3486,怪物猎人(角色)
1533296,shiranui_flare,4,3486,不知火芙蕾雅
1582962,fischl_(genshin_impact),4,3486,菲谢尔(原神)
1584990,arona_(blue_archive),4,3485,阿洛娜(蔚蓝档案)
1515818,denji_(chainsaw_man),4,3464,淀治(电锯人)
1378250,i-19_(kancolle),4,3463,伊号19潜水舰(舰队Collection)
1685270,hakos_baelz,4,3460,哈可斯·贝尔兹
1265245,ichinose_shiki,4,3458,一之濑志希
14152,kakyoin_noriaki,4,3455,花京院典明
1159816,mirko,4,3450,米尔科
466818,misty_(pokemon),4,3444,小霞
687394,nitta_minami,4,3432,新田美波
1480186,takarada_rikka,4,3429,宝多六花
550231,gokou_ruri,4,3426,五更瑠璃
1271042,kiana_kaslana,4,3422,琪亚娜·卡斯兰娜
1660592,hanako_(blue_archive),4,3418,浦和花子(蔚蓝档案)
1893407,kisaki_(blue_archive),4,3414,龙华妃咲(蔚蓝档案)
1646759,silence_suzuka_(umamusume),4,3402,无声铃鹿(赛马娘)
1532725,edelgard_von_hresvelg,4,3389,艾黛尔贾特·冯·赫雷斯瓦格
413395,kujo_jolyne,4,3386,空条徐伦
633863,tachibana_arisu,4,3383,橘爱丽丝
12309,medicine_melancholy,4,3378,药师寺枫
1440013,unicorn_(azur_lane),4,3378,独角兽(碧蓝航线)
1643885,mari_(blue_archive),4,3373,伊落玛丽(蔚蓝档案)
1275724,murasame_(kancolle),4,3372,村雨(舰队Collection)
1533759,barbara_(genshin_impact),4,3364,芭芭拉(原神)
1317066,doremy_sweet,4,3339,多萝西·斯威特
1509453,fu_hua,4,3335,符华
1462685,kokkoro_(princess_connect!),4,3331,公主连结角色可可萝
662047,sanya_v._litvyak,4,3326,桑妮娅·V·利特维亚克(强袭魔女)
634453,barnaby_brooks_jr.,4,3325,巴纳比·布鲁克斯 Jr.(老虎和兔子)
12296,lunasa_prismriver,4,3322,露娜萨·普莉兹姆利巴
1631482,yamakaze_(kancolle),4,3307,山风(舰队Collection)
1580066,suzuran_(arknights),4,3307,铃兰(明日方舟)
413396,giorno_giovanna,4,3302,乔鲁诺·乔巴纳
1316171,sakurauchi_riko,4,3297,樱内梨子
1054766,chloe_von_einzbern,4,3276,克洛伊·冯·爱因兹贝伦
1499605,natsuiro_matsuri,4,3276,夏色祭
1507493,maya_(kancolle),4,3273,摩耶(舰队Collection)
421104,eila_ilmatar_juutilainen,4,3269,艾拉·伊尔玛塔·尤蒂莱南
1667136,ump45_(girls'_frontline),4,3266,UMP45(少女前线)
1599614,jean_(genshin_impact),4,3261,琴(原神)
1644992,manhattan_cafe_(umamusume),4,3260,曼哈顿咖啡(赛马娘)
12355,uzumaki_naruto,4,3259,漩涡鸣人
1799218,trailblazer_(honkai:_star_rail),4,3258,流萤(崩坏：星穹铁道)
1292961,bakugou_katsuki,4,3250,爆豪胜己
713714,kay_(girls_und_panzer),4,3244,凯伊(少女与战车)
1631984,ako_(blue_archive),4,3242,天雨亚子(蔚蓝档案)
1447551,florence_nightingale_(fate),4,3239,南丁格尔(Fate)
407911,jonathan_joestar,4,3237,乔纳森·乔斯达
1631030,i-58_(kancolle),4,3236,伊号58潜水舰(舰队Collection)
1805391,miorine_rembran,4,3230,米奥莉奈·伦布兰
1678980,sangonomiya_kokomi,4,3226,珊瑚宫心海
1442947,ch'en_(arknights),4,3225,陈(明日方舟)
1317065,usami_sumireko,4,3218,宇佐见堇子
724152,anastasia_(idolmaster),4,3206,安娜斯塔西娅(偶像大师)
1865359,rio_(blue_archive),4,3204,调月莉音(蔚蓝档案)
649985,kaburagi_t._kotetsu,4,3203,镝木·T·虎彻(老虎和兔子)
8553,yagami_hayate,4,3199,八神疾风
539110,yuki_miku,4,3198,雪初音
12107,kotomine_kirei,4,3194,言峰绮礼
563892,kirito,4,3194,桐人
620175,mikasa_ackerman,4,3194,三笠·阿克曼
1782915,ijichi_nijika,4,3192,伊地知虹夏
1525541,gojou_satoru,4,3188,五条悟
382076,hiiragi_tsukasa,4,3174,柊司
1468120,nakano_nino,4,3168,中野二乃
1627605,kama_(fate),4,3160,迦摩(Fate)
1325863,robin_(fire_emblem),4,3159,鲁弗雷(火焰纹章)
660098,futaba_anzu,4,3158,双叶杏
722007,katyusha_(girls_und_panzer),4,3152,喀秋莎(少女与战车)
1342592,shimada_arisu,4,3149,岛田爱丽丝
649693,jack_the_ripper_(fate/apocrypha),4,3149,开膛手杰克(Fate/Apocrypha)
665397,koshimizu_sachiko,4,3146,小清水幸子
711691,motoori_kosuzu,4,3133,本居小铃
1442945,exusiai_(arknights),4,3129,能天使(明日方舟)
1524970,reisalin_stout,4,3126,莱莎琳·斯托特
437574,shirai_kuroko,4,3120,白井黑子
1295748,mercy_(overwatch),4,3119,天使(守望先锋)
13543,hyuuga_hinata,4,3115,日向雏田
1594094,pecorine_(princess_connect!),4,3109,公主连结角色佩可莉姆
1645002,nice_nature_(umamusume),4,3108,好歌剧(赛马娘)
1544892,raihan_(pokemon),4,3099,奇巴纳
1478507,iskandar_(fate),4,3097,伊斯坎达尔(Fate)
1275713,akigumo_(kancolle),4,3088,秋云(舰队Collection)
1337035,leon_(pokemon),4,3088,宝可梦人物丹帝
1441167,ayanami_(azur_lane),4,3086,绫波(碧蓝航线)
419123,shirogane_naoto,4,3085,白金直斗
1792624,kafka_(honkai:_star_rail),4,3072,卡夫卡(崩坏：星穹铁道)
1599722,aru_(blue_archive),4,3072,陆八魔爱露(蔚蓝档案)
527774,monkey_d._luffy,4,3059,蒙奇·D·路飞(海贼王)
11349,ryuuguu_rena,4,3055,龙宫礼奈
1240694,ruby_rose,4,3040,露比·罗斯
1333466,emilia_(re:zero),4,3036,爱蜜莉雅(Re:从零开始的异世界生活)
403357,nia_teppelin,4,3029,妮亚·帖佩林
1631514,z1_leberecht_maass_(kancolle),4,3027,Z1莱伯雷希特·马斯(舰队Collection)
1566117,kal'tsit_(arknights),4,3021,凯尔希(明日方舟)
12514,shiranui_mai,4,3018,不知火舞
1628204,momoi_(blue_archive),4,3009,才羽桃井(蔚蓝档案)
1462591,narmaya_(granblue_fantasy),4,3008,娜鲁梅亚(碧蓝幻想)
8956,star_sapphire,4,3006,星光蓝宝石
1276066,hoto_cocoa,4,3002,保登心爱
1417248,common_raccoon_(kemono_friends),4,3001,浣熊(兽娘动物园)
682208,bridget_(guilty_gear),4,2999,布丽姬特(罪恶装备)
1452972,yorigami_shion,4,2996,依神紫苑
1631389,taihou_(kancolle),4,2992,大凤(舰队Collection)
1768637,miyu_(blue_archive),4,2992,霞泽美游(蔚蓝档案)
398775,sheryl_nome,4,2983,雪莉露·诺姆
375279,waver_velvet,4,2981,韦伯·维尔维特
1919321,plana_(blue_archive),4,2977,普拉娜(蔚蓝档案)
1283598,bronya_zaychik,4,2976,布洛妮娅·扎伊切克
1685269,ceres_fauna,4,2971,赛雷斯·法乌娜
1595577,surtr_(arknights),4,2964,史尔特尔(明日方舟)
411462,aisaka_taiga,4,2963,逢坂大河
407910,higashikata_josuke,4,2963,东方仗助
1443053,nakano_miku,4,2960,中野三玖
9077,miura_azusa,4,2957,三浦梓
1631516,z3_max_schultz_(kancolle),4,2957,Z3马克斯·舒尔茨(舰队Collection)
1886276,corrin_(female)_(fire_emblem),4,2957,神威_女(火焰纹章)
1316036,takami_chika,4,2950,高海千歌
721694,tatsumaki,4,2948,龙卷
1630673,fusou_(kancolle),4,2946,扶桑(舰队Collection)
1631134,kuma_(kancolle),4,2943,球磨(舰队Collection)
1852825,iono_(pokemon),4,2940,奇树
1631474,warspite_(kancolle),4,2939,厌战(舰队Collection)
663996,jougasaki_rika,4,2933,城崎莉嘉
1448715,kizuna_akari,4,2932,紲星灯
1593453,fern_(sousou_no_frieren),4,2930,费伦(葬送的芙莉莲)
1622307,hasumi_(blue_archive),4,2930,羽川莲见(蔚蓝档案)
1435236,oda_nobunaga_(fate),4,2927,织田信长(Fate)
700406,reizei_mako,4,2922,冷泉麻子
16122,nico_robin,4,2917,妮可·罗宾
1630489,aoba_(kancolle),4,2915,青叶(舰队Collection)
1675937,kaedehara_kazuha,4,2906,枫原万叶
9074,hagiwara_yukiho,4,2902,萩原雪步
1275726,oboro_(kancolle),4,2901,胧(舰队Collection)
1431828,elizabeth_bathory_(fate),4,2899,伊丽莎白·巴托里(Fate)
1629409,artoria_pendragon_(lancer)_(fate),4,2898,Saber_枪骑兵(Fate)
761961,weiss_schnee,4,2898,薇丝·雪倪
8955,luna_child,4,2884,露娜·查尔德
664492,maekawa_miku,4,2884,前川未来
1515525,mayuzumi_fuyuko,4,2883,黛冬优子
1631023,i-401_(kancolle),4,2878,伊号401潜水舰(舰队Collection)
1682833,satono_diamond_(umamusume),4,2877,里见光钻(赛马娘)
508752,pyonta,4,2876,胖太
1380244,kumano_(kancolle),4,2876,熊野(舰队Collection)
1593304,don-chan_(usada_pekora),4,2876,Don-chan(兔田佩克拉的宠物)
1530284,bea_(pokemon),4,2875,彩豆
1933159,shirakami_fubuki_(1st_costume),4,2868,白上吹雪(公式服)
344358,roronoa_zoro,4,2867,罗罗诺亚·索隆
476837,holo,4,2853,赫萝
1262414,izumi_sagiri,4,2851,和泉纱雾
406263,satonaka_chie,4,2848,里中千枝
1526515,nessa_(pokemon),4,2848,露璃娜
2075923,octoling_player_character,4,2838,章鱼娘玩家角色
1440018,illustrious_(azur_lane),4,2837,光辉(碧蓝航线)
1435235,nitocris_(fate),4,2836,尼托克里斯(Fate)
1271044,raiden_mei,4,2828,雷电芽衣
758462,kirigiri_kyoko,4,2827,雾切响子
1405055,fennec_(kemono_friends),4,2825,耳廓狐(兽娘动物园)
466393,lelouch_vi_britannia,4,2822,鲁路修·Vi·布里塔尼亚
1429424,tokitsukaze_(kancolle),4,2821,时津风(舰队Collection)
8954,sunny_milk,4,2820,桑尼·米尔克
1602944,mudrock_(arknights),4,2811,泥岩(明日方舟)
1631239,non-human_admiral_(kancolle),4,2804,非人提督(舰队Collection)
512930,alice_(alice_in_wonderland),4,2801,爱丽丝(爱丽丝梦游仙境)
626945,shokuhou_misaki,4,2794,食蜂操祈
1631303,satsuki_(kancolle),4,2791,皐月(舰队Collection)
1246772,mankanshoku_mako,4,2786,满舰饰真子
1627620,kiyohime_(fate),4,2781,清姬(Fate)
401823,sonic_the_hedgehog,4,2776,索尼克
660394,midorikawa_nao,4,2775,绿川直
539789,beatrice_(umineko),4,2772,贝阿朵莉切(海猫鸣泣之时)
1664919,yoimiya_(genshin_impact),4,2771,宵宫(原神)
1631194,mogami_(kancolle),4,2770,最上(舰队Collection)
1275732,uzuki_(kancolle),4,2769,卯月(舰队Collection)
1361608,boko_(girls_und_panzer),4,2763,博科熊(少女与战车)
1631010,hyuuga_(kancolle),4,2760,日向(舰队Collection)
1630519,ashigara_(kancolle),4,2755,足柄(舰队Collection)
378867,dark_magician_girl,4,2752,黑魔导女孩
1403841,yoshida_yuuko_(machikado_mazoku),4,2752,吉田优子(街角魔族)
1533761,amber_(genshin_impact),4,2748,安柏(原神)
9076,akizuki_ritsuko,4,2740,秋月律子
660393,kise_yayoi,4,2737,黄濑弥生
527779,han_juri,4,2734,韩蛛俐
510605,makise_kurisu,4,2733,牧濑红莉栖
603070,charlotte_(madoka_magica),4,2728,夏洛特(魔法少女小圆)
1055516,akari_(pokemon),4,2724,明月
1387675,kamado_nezuko,4,2721,灶门祢豆子
1682831,kitasan_black_(umamusume),4,2721,北部玄驹(赛马娘)
1452342,amamiya_ren,4,2717,雨宫莲
1465315,tomoe_gozen_(fate),4,2717,巴御前(Fate)
1631081,kagerou_(kancolle),4,2714,阳炎(舰队Collection)
1845992,noa_(blue_archive),4,2713,生盐诺亚(蔚蓝档案)
1631452,urakaze_(kancolle),4,2704,浦风(舰队Collection)
1628203,midori_(blue_archive),4,2700,才羽绿(蔚蓝档案)
1275731,shiratsuyu_(kancolle),4,2695,白露(舰队Collection)
1631126,kiyoshimo_(kancolle),4,2695,清霜(舰队Collection)
1682871,kazusa_(blue_archive),4,2684,杏山和纱(蔚蓝档案)
12405,nagisa_kaworu,4,2677,渚薰
1762231,kirima_syaro,4,2677,桐间纱路
466559,kouzuki_kallen,4,2672,红月卡莲
707204,dizzy_(guilty_gear),4,2671,蒂姬(罪恶装备)
1337527,mika_(girls_und_panzer),4,2671,米卡(少女与战车)
1964868,yamada_ryo,4,2670,山田凉
1631066,jintsuu_(kancolle),4,2669,神通(舰队Collection)
473279,unzan,4,2665,云山
601487,enoshima_junko,4,2658,江之岛盾子
471219,kousaka_kirino,4,2657,高坂桐乃
1672736,twilight_(spy_x_family),4,2656,黄昏(间谍过家家)
11053,houjou_satoko,4,2655,北条沙都子
700933,hayami_kanade,4,2645,速水奏
1385142,isokaze_(kancolle),4,2629,矶风(舰队Collection)
1602206,qiqi_(genshin_impact),4,2624,七七(原神)
1333601,ram_(re:zero),4,2621,拉姆(Re:从零开始的异世界生活)
1631447,unryuu_(kancolle),4,2619,云龙(舰队Collection)
1236625,eren_yeager,4,2617,艾伦·耶格尔
1318502,callie_(splatoon),4,2609,小鱿(喷射战士)
1630524,atlanta_(kancolle),4,2607,亚特兰大(舰队Collection)
1540881,w_(arknights),4,2604,W(明日方舟)
1275717,hatsuyuki_(kancolle),4,2600,初雪(舰队Collection)
1670936,accelerator_(toaru_majutsu_no_index),4,2597,一方通行(魔法禁书目录)
1596241,diluc_(genshin_impact),4,2596,迪卢克(原神)
1799501,karin_(bunny)_(blue_archive),4,2589,角楯花凛_兔女郎(蔚蓝档案)
438339,rotom,4,2585,洛托姆
12094,arcueid_brunestud,4,2582,爱尔奎特·布伦史塔德
499269,miyu_edelfelt,4,2577,美游·艾德费尔特
1667138,wa2000_(girls'_frontline),4,2565,WA2000(少女前线)
414822,miyafuji_yoshika,4,2564,宫藤芳佳
1646757,special_week_(umamusume),4,2559,特别周(赛马娘)
1193071,yuuki_makoto_(persona_3),4,2549,结城理(女神异闻录3)
658637,chitanda_eru,4,2548,千反田爱瑠
1398811,kanna_kamui,4,2546,康娜卡姆依
1631385,taigei_(kancolle),4,2539,大鲸(舰队Collection)
1631174,michishio_(kancolle),4,2533,满潮(舰队Collection)
12112,emiya_kiritsugu,4,2532,卫宫切嗣
1378260,lana_(pokemon),4,2529,水莲
414823,erica_hartmann,4,2528,艾丽卡·哈特曼
1452975,yorigami_jo'on,4,2525,依神女苑
1631299,saratoga_(kancolle),4,2518,萨拉托加(舰队Collection)
1464778,nakano_yotsuba,4,2515,中野四叶
1630472,akitsu_maru_(kancolle),4,2514,秋津丸(舰队Collection)
1806092,shiroko_(swimsuit)_(blue_archive),4,2512,砂狼白子_泳装(蔚蓝档案)
438007,kamijou_touma,4,2510,上条当麻
1596439,mutsuki_(blue_archive),4,2508,浅黄睦月(蔚蓝档案)
717140,hishikawa_rikka,4,2506,菱川六花
1366306,rowlet,4,2493,木木枭
1467675,symboli_rudolf_(umamusume),4,2493,皇帝(赛马娘)
1440130,laffey_(azur_lane),4,2477,拉菲(碧蓝航线)
670005,yukine_chris,4,2471,雪音克莉丝
12297,merlin_prismriver,4,2465,梅露兰·普莉兹姆利巴
1630723,hatsuzuki_(kancolle),4,2465,初月(舰队Collection)
12564,uchiha_sasuke,4,2464,宇智波佐助
1318503,marie_(splatoon),4,2462,小姬(喷射战士)
1481047,akai_haato,4,2459,赤井心
1702683,diarmuid_ua_duibhne_(lancer)_(fate),4,2458,迪尔姆德·奥迪那_枪骑兵(Fate)
439625,kaenbyou_rin_(cat),4,2457,火焰猫燐(猫)
10284,asakura_ryouko,4,2456,朝仓凉子
1631478,yahagi_(kancolle),4,2454,矢矧(舰队Collection)
1449263,nia_(xenoblade),4,2449,尼娅(异度神剑)
1627610,katsushika_hokusai_(fate),4,2448,葛饰北斋(Fate)
1589924,simon_(ttgl),4,2447,西蒙(天元突破)
554006,tachibana_kanade,4,2443,立华奏
4587,shana,4,2441,夏娜
9081,futami_mami,4,2441,双海真美
482064,makinami_mari_illustrious,4,2440,真希波·真理·伊拉丝多莉亚斯
660390,aoki_reika,4,2440,青木丽华
1630708,harusame_(kancolle),4,2440,春雨(舰队Collection)
1432467,morgan_le_fay_(fate),4,2432,摩根·勒菲(Fate)
1440202,enterprise_(azur_lane),4,2425,企业(碧蓝航线)
557446,ethan_(pokemon),4,2422,阿响
420872,gertrud_barkhorn,4,2417,格特鲁德·巴克霍隆
1598223,kayoko_(blue_archive),4,2416,鬼方佳代子(蔚蓝档案)
1440020,takao_(azur_lane),4,2415,高雄(碧蓝航线)
1701171,march_7th_(honkai:_star_rail),4,2412,三月七(崩坏：星穹铁道)
1399517,tippy_(gochiusa),4,2407,提比(请问您今天要来点兔子吗？)
12298,lyrica_prismriver,4,2406,莉莉卡·普莉兹姆利巴
1279297,yura_(kancolle),4,2404,由良(舰队Collection)
1719005,hakui_koyori,4,2401,白衣小夜里
1758613,ui_(blue_archive),4,2399,古关忧(蔚蓝档案)
1250855,hex_maniac_(pokemon),4,2390,宝可梦人物灵异少女
394317,rosalina,4,2388,罗莎塔
394054,louise_francoise_le_blanc_de_la_valliere,4,2383,露易丝·法兰西斯·勒·布朗·德·拉·瓦利埃尔
1674212,irys_(hololive),4,2379,IRyS(Hololive)
1341257,toga_himiko,4,2378,渡我被身子
1459161,tsukino_mito,4,2378,月之美兔
1933166,ninomae_ina'nis_(1st_costume),4,2365,一伊那尔栖(公式服)
1933165,watson_amelia_(1st_costume),4,2364,华生·阿米莉亚(公式服)
573907,blue_oak,4,2357,青绿（宝可梦）
1634527,arima_kana,4,2357,有马加奈
1525544,itadori_yuuji,4,2353,虎杖悠仁
1932888,yuuka_(track)_(blue_archive),4,2353,早濑优香_运动服(蔚蓝档案)
1620953,hifumi_(blue_archive),4,2349,阿慈谷日富美(蔚蓝档案)
1311294,gran_(granblue_fantasy),4,2345,古兰(碧蓝幻想)
1447375,tamamo_cat_(fate),4,2336,玉藻猫(Fate)
700404,isuzu_hana,4,2334,五十铃华
1432299,matara_okina,4,2332,摩多罗隐岐奈
1817174,inkling_boy,4,2331,斯普拉遁男孩
1630695,haguro_(kancolle),4,2329,羽黑(舰队Collection)
1255756,t-head_admiral,4,2325,T字头提督
1544632,mostima_(arknights),4,2324,莫斯提马(明日方舟)
1631206,mutsuki_(kancolle),4,2321,睦月(舰队Collection)
1440110,akagi_(azur_lane),4,2312,赤城(碧蓝航线)
436994,sakurai_momoka,4,2300,樱井桃华
409162,senjougahara_hitagi,4,2298,战场原黑仪
454513,hanekawa_tsubasa,4,2298,羽川翼
395970,ranka_lee,4,2293,兰卡·李
1483850,napoleon_bonaparte_(fate),4,2290,拿破仑·波拿巴(Fate)
549180,kashiwazaki_sena,4,2289,柏崎星奈
1267920,re-class_battleship,4,2289,Re级战舰
1549045,tsunomaki_watame,4,2288,角卷绵芽
1631440,u-511_(kancolle),4,2286,U-511(舰队Collection)
385134,ushiromiya_battler,4,2284,右代宫战人
615289,hilbert_(pokemon),4,2281,宝可梦黑白版男主角(黑连)
1814848,takodachi_(ninomae_ina'nis),4,2281,Ina的章鱼小跟班(Ninomae Ina'nis)
1257126,p-head_producer,4,2279,P字头制作人
99,shinku,4,2278,真红
772426,ohtsuki_yui,4,2278,大槻唯
1287911,hino_akane_(smile_precure!),4,2274,日野茜(Smile 光之美少女！)
1624414,neru_(blue_archive),4,2274,美甘妮露(蔚蓝档案)
1234829,yang_xiao_long,4,2272,阳小龙
1316167,kurosawa_dia,4,2271,黑泽黛雅
1316169,matsuura_kanan,4,2270,松浦果南
386434,piplup,4,2260,波加曼
1630477,akizuki_(kancolle),4,2251,秋月(舰队Collection)
403861,kyonko,4,2250,虚子（凉宫春日）
1586177,omaru_polka,4,2242,尾丸波尔卡
1667140,ump9_(girls'_frontline),4,2239,UMP9(少女前线)
1765430,jeanne_d'arc_alter_(swimsuit_berserker)_(fate),4,2239,贞德_黑化_泳装(Fate)
1931043,stelle_(honkai:_star_rail),4,2234,开拓者_星(崩坏：星穹铁道)
1384409,akamatsu_kaede,4,2224,赤松枫
1631032,i-8_(kancolle),4,2223,伊号8潜水舰(舰队Collection)
1440070,kaga_(azur_lane),4,2222,加贺(碧蓝航线)
1630210,abukuma_(kancolle),4,2217,阿武隈(舰队Collection)
615600,toshinou_kyouko,4,2216,岁纳京子
1631433,tone_(kancolle),4,2214,利根(舰队Collection)
1402355,kagari_atsuko,4,2206,篝敦子
1631333,shikinami_(kancolle),4,2202,敷波(舰队Collection)
445847,charizard,4,2197,喷火龙
1860581,wanderer_(genshin_impact),4,2194,散兵_流浪者(原神)
1250847,junketsu,4,2190,神衣纯洁
598066,houjou_hibiki,4,2189,北条响
1623528,dodoco_(genshin_impact),4,2186,嘟嘟可(原神)
1252196,akuma_homura,4,2185,恶魔焰
1933160,inugami_korone_(1st_costume),4,2185,戌神沁音(公式服)
1719006,kazama_iroha,4,2183,风真伊吕波
4906,lum,4,2182,拉姆（福星小子）
1789597,asakura_toru,4,2182,浅仓透
1933144,sakamata_chloe_(1st_costume),4,2178,沙花叉库洛伊(公式服)
9080,futami_ami,4,2176,双海亚美
666034,akagi_miria,4,2175,赤城米莉亚
853361,bb_(fate/extra),4,2174,BB(Fate/EXTRA)
1388692,touhoku_kiritan,4,2174,东北切蒲英
1786496,artoria_caster_(fate),4,2173,阿尔托莉雅·Caster(Fate)
1631090,kamikaze_(kancolle),4,2170,神风(舰队Collection)
1467925,vodka_(umamusume),4,2170,伏特加(赛马娘)
1631116,kisaragi_(kancolle),4,2168,如月(舰队Collection)
1467838,oguri_cap_(umamusume),4,2168,小栗帽(赛马娘)
1183449,nonna_(girls_und_panzer),4,2167,农娜(少女与战车)
1602199,ningguang_(genshin_impact),4,2166,凝光(原神)
171918,android_18,4,2164,人造人18号
1316166,kunikida_hanamaru,4,2164,国木田花丸
657125,ia_(vocaloid),4,2163,IA(Vocaloid)
662472,takanashi_rikka,4,2161,小鸟游六花
1525545,fushiguro_megumi,4,2159,伏黑惠
1990869,adventurer_(ff11),4,2156,冒险者(最终幻想11)
1525756,sonia_(pokemon),4,2153,索妮亚
1677019,baobhan_sith_(fate),4,2149,芭班·希(Fate)
476084,saten_ruiko,4,2145,佐天泪子
1408667,kochou_shinobu,4,2145,蝴蝶忍
12106,kousaka_tamaki,4,2144,向坂环
717136,aida_mana,4,2143,相田爱
1680379,mash_kyrielight_(dangerous_beast),4,2132,玛修·基列莱特(危险野兽装)
416172,kujikawa_rise,4,2131,久慈川理世
1631265,pola_(kancolle),4,2125,波拉(舰队Collection)
1631188,miyuki_(kancolle),4,2123,深雪(舰队Collection)
1488442,bb_(swimsuit_mooncancer)_(fate),4,2122,BB_泳装(fate)
1459170,hachimiya_meguru,4,2119,八宫巡
553633,lyra_(pokemon),4,2117,琴音
1467626,anastasia_(fate),4,2115,阿纳斯塔西娅(Fate)
1682888,saori_(blue_archive),4,2114,锭前纱织(蔚蓝档案)
1533460,lysithea_von_ordelia,4,2106,莉丝缇亚·冯·欧尔黛莉亚
591906,panty_(psg),4,2103,吊带袜天使角色潘蒂
1630675,gambier_bay_(kancolle),4,2103,甘比尔湾(舰队Collection)
1251354,phosphophyllite,4,2099,磷叶石
405240,amagi_yukiko,4,2098,天城雪子
1627569,fou_(fate),4,2092,芙芙(Fate)
1533066,hilda_valentine_goneril,4,2090,希尔妲·瓦伦丁·哥纳利尔
691541,perrine_h._clostermann,4,2086,佩琳·H·克洛斯特曼(强袭魔女)
713449,morikubo_nono,4,2086,森久保乃乃
1386288,harukawa_maki,4,2083,春川魔姬
1350741,darkness_(konosuba),4,2082,达克妮丝(为美好的世界献上祝福！)
599208,charlotte_e._yeager,4,2078,夏洛特·E·耶格(强袭魔女)
1431862,nero_claudius_(swimsuit_caster)_(fate),4,2078,尼禄·克劳狄乌斯_泳装(Fate)
1646767,twin_turbo_(umamusume),4,2077,双涡轮(赛马娘)
16066,raising_heart,4,2075,旭日之心（魔法杖）
426767,ikamusume,4,2073,乌贼娘
1387121,tamamo_no_mae_(swimsuit_lancer)_(fate),4,2071,玉藻前_泳装(fate)
1670077,springfield_(girls'_frontline),4,2070,斯普林菲尔德(少女前线)
938279,lyn_(fire_emblem),4,2069,琳(火焰纹章)
530171,kurumi_erika,4,2069,来海绘里香
663681,honda_mio,4,2065,本田未央
1631046,ise_(kancolle),4,2060,伊势(舰队Collection)
1378262,mallow_(pokemon),4,2057,玛奥
399582,lucario,4,2054,路卡利欧
1584985,nonomi_(blue_archive),4,2052,十六夜野宫(蔚蓝档案)
1827774,sanji_(one_piece),4,2051,山治(海贼王)
1585360,battleship_princess,4,2050,战舰栖姬
502807,shinki_(touhou),4,2048,神绮(东方Project)
610107,akaza_akari,4,2046,赤座灯里
1561724,fukumaru_koito,4,2045,福丸小糸
660392,hoshizora_miyuki,4,2043,星空美幸
1534338,kicchou_yachie,4,2042,吉吊八千慧
1610754,yu_mei-ren_(fate),4,2041,虞美人(Fate)
41,suiseiseki,4,2040,翠星石
1472743,ibaraki_douji_(fate),4,2038,茨木童子(Fate)
1644998,mihono_bourbon_(umamusume),4,2036,美浦波旁(赛马娘)
1227373,sessyoin_kiara,4,2032,杀生院祈荒
11050,sonozaki_mion,4,2031,园崎魅音
1631071,jun'you_(kancolle),4,2031,隼鹰(舰队Collection)
1316168,kurosawa_ruby,4,2031,黑泽黛雅
512688,brendan_(pokemon),4,2030,宝可梦红蓝宝石版男主角(小悠)
1524282,lio_fotia,4,2028,里欧·弗提亚
1933143,la+_darknesss_(1st_costume),4,2025,拉普拉斯·暗黑(公式服)
1452668,hassan_of_serenity_(fate),4,2024,静谧的哈桑(Fate)
543959,sakura_miku,4,2023,樱初音
16082,ryougi_shiki,4,2018,两仪式
1747952,miyako_(blue_archive),4,2018,月雪宫子(蔚蓝档案)
1633650,yuzu_(blue_archive),4,2015,花冈柚子(蔚蓝档案)
565443,shinjou_akane,4,2014,新条茜
1275722,makigumo_(kancolle),4,2010,卷云(舰队Collection)
1631510,yuugumo_(kancolle),4,2009,夕云(舰队Collection)
414820,lynette_bishop,4,2008,莉涅特·毕晓普
1631016,i-168_(kancolle),4,2008,伊号168潜水舰(舰队Collection)
1654886,kudamaki_tsukasa,4,2008,管牧草
1346647,shinomiya_kaguya,4,2005,四宫辉夜
1406378,shoebill_(kemono_friends),4,2005,鲸头鹳(兽娘动物园)
1533350,morpeko,4,2002,莫鲁贝可
1630677,gangut_(kancolle),4,1998,甘古特(舰队Collection)
1551569,nian_(arknights),4,1994,年(明日方舟)
1542542,higashiyama_kobeni,4,1993,东山小红
1317049,seiran_(touhou),4,1992,清兰(东方Project)
2018110,neptune_(neptunia),4,1990,涅普迪努(海王星系列)
408655,kasane_teto,4,1988,重音Teto
1524986,specter_(arknights),4,1988,幽灵鲨(明日方舟)
1586174,momosuzu_nene,4,1977,桃铃音音
1625330,hibiki_(blue_archive),4,1977,猫冢响(蔚蓝档案)
664082,miyamoto_frederica,4,1976,宫本芙蕾德莉卡
14180,lilith_aensland,4,1970,莉莉丝·艾恩斯兰
1255499,satou_kazuma,4,1965,佐藤和真
1406537,shima_rin,4,1963,志摩凛
1644994,mayano_top_gun_(umamusume),4,1959,真野顶炮(赛马娘)
